game_id,title,aliases,series,release_year,release_state,primary_genre,platforms,source_type,source_id,cover_url,notes
steam_383120_empyrion_galactic_survival,Empyrion - Galactic Survival,,,2015,released,adventure,PC,steamdb,steam:383120,https://steamcdn-a.akamaihd.net/steam/apps/383120/header.jpg,Publisher: Eleon Game Studios | Tags: Early Access; Survival; Space; Open World
steam_253980_enclave,Enclave,,,2013,released,rpg,PC,steamdb,steam:253980,https://steamcdn-a.akamaihd.net/steam/apps/253980/header.jpg,Publisher: Topware Interactive | Tags: RPG; Action; Third Person; Fantasy
steam_289130_endless_legendtm_emperor_edition,Endless Legend™ - Emperor Edition,,,2014,released,rpg,PC,steamdb,steam:289130,https://steamcdn-a.akamaihd.net/steam/apps/289130/header.jpg,Publisher: SEGA | Tags: Strategy; Turn-Based; 4X; Fantasy
steam_404410_endless_sky,Endless Sky,,,2015,released,action,PC,steamdb,steam:404410,https://steamcdn-a.akamaihd.net/steam/apps/404410/header.jpg,Publisher: Michael Zahniser | Tags: Space; Free to Play; Open World; Simulation
steam_208140_endless_space_collection,Endless Space® - Collection,,,2012,released,strategy,PC,steamdb,steam:208140,https://steamcdn-a.akamaihd.net/steam/apps/208140/header.jpg,Publisher: SEGA | Tags: Strategy; 4X; Space; Sci-fi
steam_392110_endless_space_2_digital_deluxe_edition,Endless Space® 2 - Digital Deluxe Edition,,,2017,released,strategy,PC,steamdb,steam:392110,https://steamcdn-a.akamaihd.net/steam/apps/392110/header.jpg,Publisher: SEGA | Tags: Strategy; Space; Sci-fi; 4X
steam_256190_enemy_front,Enemy Front,,,2014,released,action,PC,steamdb,steam:256190,https://steamcdn-a.akamaihd.net/steam/apps/256190/header.jpg,Publisher: CI Games | Tags: Action; FPS; World War II; Shooter
steam_245280_enslavedtm_odyssey_to_the_westtm_premium_edition,ENSLAVED™: Odyssey to the West™ Premium Edition,,,2013,released,action,PC,steamdb,steam:245280,https://steamcdn-a.akamaihd.net/steam/apps/245280/header.jpg,Publisher: BANDAI NAMCO Entertainment | Tags: Adventure; Action; Post-apocalyptic; Singleplayer
steam_311690_enter_the_gungeon,Enter the Gungeon,,,2016,released,action,PC,steamdb,steam:311690,https://steamcdn-a.akamaihd.net/steam/apps/311690/header.jpg,Publisher: Devolver Digital | Tags: Bullet Hell; Pixel Graphics; Rogue-like; Dungeon Crawler
steam_521200_epic_battle_fantasy_3,Epic Battle Fantasy 3,,,2016,released,adventure,PC,steamdb,steam:521200,https://steamcdn-a.akamaihd.net/steam/apps/521200/header.jpg,Publisher: Matt Roszak | Tags: RPG; Free to Play; Indie; Adventure
steam_265610_epic_battle_fantasy_4,Epic Battle Fantasy 4,,,2014,released,adventure,PC,steamdb,steam:265610,https://steamcdn-a.akamaihd.net/steam/apps/265610/header.jpg,Publisher: Matt Roszak | Tags: RPG; Turn-Based; Adventure; Fantasy
steam_398850_epistory_typing_chronicles,Epistory - Typing Chronicles,,,2016,released,action,PC,steamdb,steam:398850,https://steamcdn-a.akamaihd.net/steam/apps/398850/header.jpg,"Publisher: Fishing Cactus, Plug In Digital | Tags: Adventure; Typing; Action; Indie"
steam_363490_escape_machines,Escape Machines,,,2015,released,action,PC,steamdb,steam:363490,https://steamcdn-a.akamaihd.net/steam/apps/363490/header.jpg,Publisher: Back To Basics Gaming | Tags: Early Access; Indie; Action; Strategy
steam_542310_escape_the_game,Escape the Game,,,2016,released,adventure,PC,steamdb,steam:542310,https://steamcdn-a.akamaihd.net/steam/apps/542310/header.jpg,Publisher: Simon Fredholm | Tags: Free to Play; Adventure; Indie; Pixel Graphics
steam_582890_estranged_act_ii,Estranged: Act II,,,2017,released,action,PC,steamdb,steam:582890,https://steamcdn-a.akamaihd.net/steam/apps/582890/header.jpg,Publisher: Alan Edwardes | Tags: Early Access; Adventure; Indie; Casual
steam_531640_eternal_card_game,Eternal Card Game,,,2018,released,casual,PC,steamdb,steam:531640,https://steamcdn-a.akamaihd.net/steam/apps/531640/header_alt_assets_1.jpg,Publisher: Dire Wolf | Tags: Early Access; Free to Play; Card Game; Strategy
steam_351640_eternal_senia,Eternal Senia,,,2015,released,action,PC,steamdb,steam:351640,https://steamcdn-a.akamaihd.net/steam/apps/351640/header.jpg,Publisher: Sanctum Games | Tags: Anime; Free to Play; RPG; Female Protagonist
steam_714250_eternity_the_last_unicorn,Eternity: The Last Unicorn,,,2019,released,action,PC,steamdb,steam:714250,https://steamcdn-a.akamaihd.net/steam/apps/714250/header.jpg,Publisher: 1C Entertainment
steam_232010_euro_truck_simulator,Euro Truck Simulator,,,2013,released,indie,PC,steamdb,steam:232010,https://steamcdn-a.akamaihd.net/steam/apps/232010/header.jpg,Publisher: SCS Software | Tags: Simulation; Driving; Multiplayer; Open World
steam_227300_euro_truck_simulator_2,Euro Truck Simulator 2,,,2012,released,indie,PC,steamdb,steam:227300,https://steamcdn-a.akamaihd.net/steam/apps/227300/header.jpg,Publisher: SCS Software | Tags: Simulation; Driving; Open World; Realistic
steam_25800_europa_universalis_iii_complete,Europa Universalis III Complete,,,2009,released,strategy,PC,steamdb,steam:25800,https://steamcdn-a.akamaihd.net/steam/apps/25800/header.jpg,Publisher: Paradox Interactive | Tags: Grand Strategy; Strategy; Historical; Real-Time with Pause
steam_236850_europa_universalis_iv,Europa Universalis IV,,,2013,released,simulation,PC,steamdb,steam:236850,https://steamcdn-a.akamaihd.net/steam/apps/236850/header.jpg,Publisher: Paradox Interactive | Tags: Grand Strategy; Strategy; Historical; Simulation
steam_8500_eve_online,EVE Online,,,2010,released,action,PC,steamdb,steam:8500,https://steamcdn-a.akamaihd.net/steam/apps/8500/header.jpg,Publisher: CCP | Tags: Space; Massively Multiplayer; Sci-fi; Sandbox
steam_331470_everlasting_summer,Everlasting Summer,,,2014,released,adventure,PC,steamdb,steam:331470,https://steamcdn-a.akamaihd.net/steam/apps/331470/header.jpg,Publisher: Soviet Games | Tags: Visual Novel; Story Rich; Free to Play; Anime
steam_205710_everquest,EverQuest,,,2012,released,free_to_play,PC,steamdb,steam:205710,https://steamcdn-a.akamaihd.net/steam/apps/205710/header.jpg,Publisher: Daybreak Game Company | Tags: Free to Play; RPG; Massively Multiplayer; MMORPG
steam_201230_everquest_ii,EverQuest II,,,2011,released,free_to_play,PC,steamdb,steam:201230,https://steamcdn-a.akamaihd.net/steam/apps/201230/header.jpg,Publisher: Daybreak Game Company | Tags: Free to Play; RPG; Massively Multiplayer; MMORPG
steam_396750_everspacetm,EVERSPACE™,,,2017,released,action,PC,steamdb,steam:396750,https://steamcdn-a.akamaihd.net/steam/apps/396750/header.jpg,Publisher: ROCKFISH Games | Tags: Space; Action; Sci-fi; Rogue-like
steam_3720_evil_genius,Evil Genius,,,2009,released,strategy,PC,steamdb,steam:3720,https://steamcdn-a.akamaihd.net/steam/apps/3720/header.jpg,Publisher: Rebellion | Tags: Strategy; Base-Building; Villain Protagonist; Comedy
steam_233470_evoland,Evoland,,,2013,released,adventure,PC,steamdb,steam:233470,https://steamcdn-a.akamaihd.net/steam/apps/233470/header.jpg,Publisher: Shiro Games | Tags: RPG; Indie; Adventure; Retro
steam_359310_evoland_2,Evoland 2,,,2015,released,action,PC,steamdb,steam:359310,https://steamcdn-a.akamaihd.net/steam/apps/359310/header.jpg,Publisher: Shiro Games | Tags: RPG; Adventure; Indie; Action
steam_510840_evolvation,Evolvation,,,2017,released,action,PC,steamdb,steam:510840,https://steamcdn-a.akamaihd.net/steam/apps/510840/header.jpg,Publisher: HyperReuts | Tags: Massively Multiplayer; Casual; Action; Indie
steam_273350_evolve_stage_2,Evolve Stage 2,,,2015,released,action,PC,steamdb,steam:273350,https://steamcdn-a.akamaihd.net/steam/apps/273350/header.jpg,Publisher: 2K | Tags: Action; Multiplayer; Co-op; FPS
steam_445190_expeditions_viking,Expeditions: Viking,,,2017,released,indie,PC,steamdb,steam:445190,https://steamcdn-a.akamaihd.net/steam/apps/445190/header.jpg,Publisher: THQ Nordic | Tags: RPG; Strategy; Turn-Based; Indie
steam_21090_f_e_a_r,F.E.A.R.,,,2010,released,action,PC,steamdb,steam:21090,https://steamcdn-a.akamaihd.net/steam/apps/21090/header.jpg,Publisher: Warner Bros. Interactive Entertainment | Tags: Horror; FPS; Action; Bullet Time
steam_16450_f_e_a_r_2_project_origin,F.E.A.R. 2: Project Origin,,,2009,released,action,PC,steamdb,steam:16450,https://steamcdn-a.akamaihd.net/steam/apps/16450/header.jpg,Publisher: Warner Bros. Interactive Entertainment | Tags: Horror; FPS; Action; Singleplayer
steam_21100_f_e_a_r_3,F.E.A.R. 3,,,2011,released,action,PC,steamdb,steam:21100,https://steamcdn-a.akamaihd.net/steam/apps/21100/header.jpg,Publisher: Warner Bros. Interactive Entertainment | Tags: FPS; Horror; Action; Co-op
steam_208500_f1_2012tm,F1 2012™,,,2012,released,racing,PC,steamdb,steam:208500,https://steamcdn-a.akamaihd.net/steam/apps/208500/header.jpg,Publisher: Codemasters | Tags: Racing; Simulation; Sports; Realistic
steam_286570_f1_2015,F1 2015,,,2015,released,racing,PC,steamdb,steam:286570,https://steamcdn-a.akamaihd.net/steam/apps/286570/header.jpg,"Publisher: Codemasters, Feral Interactive (Linux) | Tags: Racing; Sports; Simulation; Multiplayer"
steam_391040_f1_2016,F1 2016,,,2016,released,racing,PC,steamdb,steam:391040,https://steamcdn-a.akamaihd.net/steam/apps/391040/header.jpg,"Publisher: Codemasters, Feral Interactive (Mac) | Tags: Racing; Simulation; Sports; Multiplayer"
steam_737800_f1_2018,F1 2018,,,2018,released,racing,PC,steamdb,steam:737800,https://steamcdn-a.akamaihd.net/steam/apps/737800/header.jpg,Publisher: Codemasters
steam_928600_f1_2019,F1® 2019,,,2019,released,racing,PC,steamdb,steam:928600,https://steamcdn-a.akamaihd.net/steam/apps/928600/header.jpg,Publisher: Codemasters
steam_515220_f1tm_2017,F1™ 2017,,,2017,released,racing,PC,steamdb,steam:515220,https://steamcdn-a.akamaihd.net/steam/apps/515220/header.jpg,"Publisher: Codemasters, Feral Interactive (Mac) | Tags: Racing; Sports; Simulation; Multiplayer"
steam_204030_fable_the_lost_chapters,Fable - The Lost Chapters,,,2011,released,action,PC,steamdb,steam:204030,https://steamcdn-a.akamaihd.net/steam/apps/204030/header.jpg,Publisher: Xbox Game Studios | Tags: RPG; Adventure; Action; Fantasy
steam_288470_fable_anniversary,Fable Anniversary,,,2014,released,rpg,PC,steamdb,steam:288470,https://steamcdn-a.akamaihd.net/steam/apps/288470/header.jpg,Publisher: Xbox Game Studios | Tags: RPG; Classic; Adventure; Fantasy
steam_427520_factorio,Factorio,,,2016,released,casual,PC,steamdb,steam:427520,https://steamcdn-a.akamaihd.net/steam/apps/427520/header.jpg,Publisher: Wube Software LTD. | Tags: Early Access; Base-Building; Resource Management; Sandbox
steam_397060_faeria,Faeria,,,2017,released,adventure,PC,steamdb,steam:397060,https://steamcdn-a.akamaihd.net/steam/apps/397060/header.jpg,Publisher: Versus Evil | Tags: Free to Play; Card Game; Strategy; Multiplayer
steam_38600_faerie_solitaire,Faerie Solitaire,,,2010,released,casual,PC,steamdb,steam:38600,https://steamcdn-a.akamaihd.net/steam/apps/38600/header.jpg,Publisher: Subsoap | Tags: Card Game; Casual; Indie; Singleplayer
steam_312840_fahrenheit_indigo_prophecy_remastered,Fahrenheit: Indigo Prophecy Remastered,,,2015,released,adventure,PC,steamdb,steam:312840,https://steamcdn-a.akamaihd.net/steam/apps/312840/header.jpg,Publisher: Aspyr | Tags: Story Rich; Adventure; Quick-Time Events; Atmospheric
steam_113420_fallen_earth_free2play,Fallen Earth Free2Play,,,2012,released,free_to_play,PC,steamdb,steam:113420,https://steamcdn-a.akamaihd.net/steam/apps/113420/header.jpg,Publisher: Little Orbit | Tags: Free to Play; Survival; Multiplayer; Open World
steam_228260_fallen_enchantress_legendary_heroes,Fallen Enchantress: Legendary Heroes,,,2013,released,indie,PC,steamdb,steam:228260,https://steamcdn-a.akamaihd.net/steam/apps/228260/header.jpg,Publisher: Stardock Entertainment | Tags: Strategy; Fantasy; Turn-Based Strategy; 4X
steam_38410_fallout_2_a_post_nuclear_role_playing_game,Fallout 2: A Post Nuclear Role Playing Game,,,2009,released,rpg,PC,steamdb,steam:38410,https://steamcdn-a.akamaihd.net/steam/apps/38410/header.jpg,Publisher: Bethesda Softworks | Tags: RPG; Post-apocalyptic; Classic; Open World
steam_22300_fallout_3,Fallout 3,,,2008,released,rpg,PC,steamdb,steam:22300,https://steamcdn-a.akamaihd.net/steam/apps/22300/header.jpg,Publisher: Bethesda Softworks | Tags: Open World; Post-apocalyptic; RPG; Singleplayer
steam_22370_fallout_3_game_of_the_year_edition,Fallout 3: Game of the Year Edition,,,2009,released,rpg,PC,steamdb,steam:22370,https://steamcdn-a.akamaihd.net/steam/apps/22370/header.jpg,Publisher: Bethesda Softworks | Tags: Open World; RPG; Post-apocalyptic; Singleplayer
steam_377160_fallout_4,Fallout 4,,,2015,released,rpg,PC,steamdb,steam:377160,https://steamcdn-a.akamaihd.net/steam/apps/377160/header.jpg,Publisher: Bethesda Softworks | Tags: Open World; Post-apocalyptic; Exploration; Singleplayer
steam_611660_fallout_4_vr,Fallout 4 VR,,,2017,released,rpg,PC,steamdb,steam:611660,https://steamcdn-a.akamaihd.net/steam/apps/611660/header.jpg,Publisher: Bethesda Softworks | Tags: VR; Post-apocalyptic; Open World; RPG
steam_588430_fallout_shelter,Fallout Shelter,,,2017,released,free_to_play,PC,steamdb,steam:588430,https://steamcdn-a.akamaihd.net/steam/apps/588430/header.jpg,Publisher: Bethesda Softworks | Tags: Free to Play; Survival; Base-Building; Post-apocalyptic
steam_38420_fallout_tactics_brotherhood_of_steel,Fallout Tactics: Brotherhood of Steel,,,2009,released,strategy,PC,steamdb,steam:38420,https://steamcdn-a.akamaihd.net/steam/apps/38420/header.jpg,Publisher: Bethesda Softworks | Tags: Post-apocalyptic; RPG; Strategy; Turn-Based
steam_38400_fallout_a_post_nuclear_role_playing_game,Fallout: A Post Nuclear Role Playing Game,,,2015,released,rpg,PC,steamdb,steam:38400,https://steamcdn-a.akamaihd.net/steam/apps/38400/header.jpg,Publisher: Bethesda Softworks | Tags: RPG; Post-apocalyptic; Classic; Open World
steam_22380_fallout_new_vegas,Fallout: New Vegas,,,2010,released,action,PC,steamdb,steam:22380,https://steamcdn-a.akamaihd.net/steam/apps/22380/header.jpg,Publisher: Bethesda Softworks | Tags: Open World; RPG; Post-apocalyptic; Singleplayer
steam_220240_far_cry_3,Far Cry 3,,,2012,released,action,PC,steamdb,steam:220240,https://steamcdn-a.akamaihd.net/steam/apps/220240/header.jpg,Publisher: Ubisoft | Tags: Open World; FPS; Action; Adventure
steam_233270_far_cry_3_blood_dragon,Far Cry 3 - Blood Dragon,,,2013,released,action,PC,steamdb,steam:233270,https://steamcdn-a.akamaihd.net/steam/apps/233270/header.jpg,Publisher: Ubisoft | Tags: FPS; 1980s; Comedy; Open World
steam_13520_far_cry,Far Cry®,,,2008,released,action,PC,steamdb,steam:13520,https://steamcdn-a.akamaihd.net/steam/apps/13520/header.jpg,Publisher: Ubisoft | Tags: FPS; Action; Classic; Shooter
steam_19900_far_cry_2_fortune_s_edition,Far Cry® 2: Fortune's Edition,,,2008,released,action,PC,steamdb,steam:19900,https://steamcdn-a.akamaihd.net/steam/apps/19900/header.jpg,Publisher: Ubisoft | Tags: Open World; FPS; Action; Shooter
steam_298110_far_cry_4,Far Cry® 4,,,2014,released,action,PC,steamdb,steam:298110,https://steamcdn-a.akamaihd.net/steam/apps/298110/header.jpg,Publisher: Ubisoft | Tags: Open World; Action; FPS; Adventure
steam_552520_far_cry_5,Far Cry® 5,,,2018,released,action,PC,steamdb,steam:552520,https://steamcdn-a.akamaihd.net/steam/apps/552520/header.jpg,Publisher: Ubisoft | Tags: Open World; Action; FPS; Co-op
steam_939960_far_cry_new_dawn,Far Cry® New Dawn,,,2019,released,action,PC,steamdb,steam:939960,https://steamcdn-a.akamaihd.net/steam/apps/939960/header.jpg,Publisher: Ubisoft
steam_371660_far_cry_primal,Far Cry® Primal,,,2016,released,action,PC,steamdb,steam:371660,https://steamcdn-a.akamaihd.net/steam/apps/371660/header.jpg,Publisher: Ubisoft | Tags: Open World; Survival; Action; Adventure
steam_609320_far_lone_sails,FAR: Lone Sails,,,2018,released,action,PC,steamdb,steam:609320,https://steamcdn-a.akamaihd.net/steam/apps/609320/header.jpg,Publisher: Mixtvision | Tags: Adventure; Indie; Atmospheric; Great Soundtrack
steam_673950_farm_together,Farm Together,,,2018,released,casual,PC,steamdb,steam:673950,https://steamcdn-a.akamaihd.net/steam/apps/673950/header.jpg,Publisher: Milkstone Studios | Tags: Early Access; Simulation; Casual; Multiplayer
steam_313160_farming_simulator_15,Farming Simulator 15,,,2014,released,simulation,PC,steamdb,steam:313160,https://steamcdn-a.akamaihd.net/steam/apps/313160/header.jpg,Publisher: Giants Software | Tags: Simulation; Multiplayer; Open World; Moddable
steam_447020_farming_simulator_17,Farming Simulator 17,,,2016,released,simulation,PC,steamdb,steam:447020,https://steamcdn-a.akamaihd.net/steam/apps/447020/header.jpg,Publisher: Giants Software | Tags: Simulation; Multiplayer; Agriculture; Open World
steam_787860_farming_simulator_19,Farming Simulator 19,,,2018,released,simulation,PC,steamdb,steam:787860,https://steamcdn-a.akamaihd.net/steam/apps/787860/header.jpg,Publisher: Focus Home Interactive
steam_220260_farming_simulator_2013_titanium_edition,Farming Simulator 2013 Titanium Edition,,,2013,released,casual,PC,steamdb,steam:220260,https://steamcdn-a.akamaihd.net/steam/apps/220260/header.jpg,Publisher: Giants Software | Tags: Simulation; Multiplayer; Casual; Open World
steam_286260_fault_milestone_one,fault - milestone one,,,2014,released,adventure,PC,steamdb,steam:286260,https://steamcdn-a.akamaihd.net/steam/apps/286260/header.jpg,Publisher: Sekai Project | Tags: Visual Novel; Anime; Female Protagonist; Singleplayer
steam_282100_fearless_fantasy,Fearless Fantasy,,,2014,released,action,PC,steamdb,steam:282100,https://steamcdn-a.akamaihd.net/steam/apps/282100/header.jpg,Publisher: tinyBuild | Tags: RPG; Indie; Casual; Adventure
steam_224760_fez,FEZ,,,2013,released,indie,PC,steamdb,steam:224760,https://steamcdn-a.akamaihd.net/steam/apps/224760/header.jpg,Publisher: Trapdoor | Tags: Platformer; Indie; Puzzle; Exploration
steam_2290_final_doom,Final DOOM,,,2007,released,action,PC,steamdb,steam:2290,https://steamcdn-a.akamaihd.net/steam/apps/2290/header.jpg,Publisher: id Software | Tags: FPS; Action; Classic; Retro
steam_239120_final_fantasy_iii,FINAL FANTASY III,,,2014,released,rpg,PC,steamdb,steam:239120,https://steamcdn-a.akamaihd.net/steam/apps/239120/header.jpg,Publisher: Square Enix | Tags: JRPG; RPG; Turn-Based; Remake
steam_312750_final_fantasy_iv,FINAL FANTASY IV,,,2014,released,rpg,PC,steamdb,steam:312750,https://steamcdn-a.akamaihd.net/steam/apps/312750/header.jpg,Publisher: Square Enix | Tags: RPG; JRPG; Fantasy; Remake
steam_382900_final_fantasy_vi,FINAL FANTASY VI,,,2015,released,rpg,PC,steamdb,steam:382900,https://steamcdn-a.akamaihd.net/steam/apps/382900/header.jpg,Publisher: Square Enix | Tags: RPG; JRPG; Story Rich; Great Soundtrack
steam_39150_final_fantasy_viii,FINAL FANTASY VIII,,,2013,released,rpg,PC,steamdb,steam:39150,https://steamcdn-a.akamaihd.net/steam/apps/39150/header.jpg,Publisher: Square Enix | Tags: JRPG; RPG; Classic; Singleplayer
steam_359870_final_fantasy_x_x_2_hd_remaster,FINAL FANTASY X/X-2 HD Remaster,,,2016,released,rpg,PC,steamdb,steam:359870,https://steamcdn-a.akamaihd.net/steam/apps/359870/header.jpg,Publisher: Square Enix | Tags: JRPG; Story Rich; RPG; Great Soundtrack
steam_39210_final_fantasy_xiv_online,FINAL FANTASY XIV Online,,,2014,released,massively_multiplayer,PC,steamdb,steam:39210,https://steamcdn-a.akamaihd.net/steam/apps/39210/header.jpg,Publisher: Square Enix | Tags: Massively Multiplayer; MMORPG; RPG; Fantasy
steam_637650_final_fantasy_xv_windows_edition,FINAL FANTASY XV WINDOWS EDITION,,,2018,released,rpg,PC,steamdb,steam:637650,https://steamcdn-a.akamaihd.net/steam/apps/637650/header.jpg,Publisher: Square Enix | Tags: RPG; Open World; Fantasy; JRPG
steam_337340_finding_paradise,Finding Paradise,,,2017,released,adventure,PC,steamdb,steam:337340,https://steamcdn-a.akamaihd.net/steam/apps/337340/header.jpg,Publisher: Freebird Games | Tags: Story Rich; Great Soundtrack; Indie; Pixel Graphics
steam_383870_firewatch,Firewatch,,,2016,released,adventure,PC,steamdb,steam:383870,https://steamcdn-a.akamaihd.net/steam/apps/383870/header.jpg,"Publisher: Panic, Campo Santo | Tags: Atmospheric; Adventure; Walking Simulator; Story Rich"
steam_380600_fishing_planet,Fishing Planet,,,2017,released,free_to_play,PC,steamdb,steam:380600,https://steamcdn-a.akamaihd.net/steam/apps/380600/header.jpg,Publisher: Fishing Planet LLC | Tags: Free to Play; Fishing; Simulation; Multiplayer
steam_265630_fistful_of_frags,Fistful of Frags,,,2014,released,action,PC,steamdb,steam:265630,https://steamcdn-a.akamaihd.net/steam/apps/265630/header.jpg,Publisher: Fistful of Frags Team | Tags: Free to Play; Multiplayer; FPS; Western
steam_319510_five_nights_at_freddy_s,Five Nights at Freddy's,,,2014,released,indie,PC,steamdb,steam:319510,https://steamcdn-a.akamaihd.net/steam/apps/319510/header.jpg,Publisher: Scott Cawthon | Tags: Horror; Singleplayer; Survival Horror; Psychological Horror
steam_332800_five_nights_at_freddy_s_2,Five Nights at Freddy's 2,,,2014,released,indie,PC,steamdb,steam:332800,https://steamcdn-a.akamaihd.net/steam/apps/332800/header.jpg,Publisher: Scott Cawthon | Tags: Horror; Singleplayer; Survival Horror; Robots
steam_388090_five_nights_at_freddy_s_4,Five Nights at Freddy's 4,,,2015,released,action,PC,steamdb,steam:388090,https://steamcdn-a.akamaihd.net/steam/apps/388090/header.jpg,Publisher: Scott Cawthon | Tags: Horror; Survival Horror; Singleplayer; First-Person
steam_506610_five_nights_at_freddy_s_sister_location,Five Nights at Freddy's: Sister Location,,,2016,released,action,PC,steamdb,steam:506610,https://steamcdn-a.akamaihd.net/steam/apps/506610/header.jpg,Publisher: Scott Cawthon | Tags: Horror; Survival Horror; Singleplayer; Robots
steam_6220_flatout,FlatOut,,,2007,released,racing,PC,steamdb,steam:6220,https://steamcdn-a.akamaihd.net/steam/apps/6220/header.jpg,Publisher: Strategy First | Tags: Racing; Destruction; Driving; Multiplayer
steam_2990_flatout_2tm,FlatOut 2™,,,2006,released,racing,PC,steamdb,steam:2990,https://steamcdn-a.akamaihd.net/steam/apps/2990/header.jpg,Publisher: Strategy First | Tags: Racing; Destruction; Multiplayer; Great Soundtrack
steam_402130_flatout_4_total_insanity,FlatOut 4: Total Insanity,,,2017,released,racing,PC,steamdb,steam:402130,https://steamcdn-a.akamaihd.net/steam/apps/402130/header.jpg,Publisher: Strategy First | Tags: Racing; Multiplayer; Action; Destruction
steam_12360_flatout_ultimate_carnage,FlatOut: Ultimate Carnage,,,2008,released,racing,PC,steamdb,steam:12360,https://steamcdn-a.akamaihd.net/steam/apps/12360/header.jpg,Publisher: Strategy First | Tags: Racing; Destruction; Multiplayer; Arcade
steam_302380_floating_point,Floating Point,,,2014,released,casual,PC,steamdb,steam:302380,https://steamcdn-a.akamaihd.net/steam/apps/302380/header.jpg,Publisher: Suspicious Developments | Tags: Free to Play; Casual; Indie; Relaxing
steam_691020_fog_of_war_free_edition,Fog Of War - Free Edition,,,2018,released,violent,PC,steamdb,steam:691020,https://steamcdn-a.akamaihd.net/steam/apps/691020/header.jpg,Publisher: Monkeys Lab. | Tags: Free to Play; Action; World War II; Multiplayer
steam_482730_football_manager_2017,Football Manager 2017,,,2016,released,simulation,PC,steamdb,steam:482730,https://steamcdn-a.akamaihd.net/steam/apps/482730/header.jpg,Publisher: SEGA
steam_1100600_football_manager_2020,Football Manager 2020,,,2019,released,simulation,PC,steamdb,steam:1100600,https://steamcdn-a.akamaihd.net/steam/apps/1100600/header.jpg,Publisher: SEGA
steam_304390_for_honortm,FOR HONOR™,,,2017,released,action,PC,steamdb,steam:304390,https://steamcdn-a.akamaihd.net/steam/apps/304390/header.jpg,Publisher: Ubisoft | Tags: Medieval; Action; Swordplay; Multiplayer
steam_527230_for_the_king,For The King,,,2018,released,adventure,PC,steamdb,steam:527230,https://steamcdn-a.akamaihd.net/steam/apps/527230/header.jpg,Publisher: Curve Digital | Tags: RPG; Turn-Based Combat; Adventure; Strategy
steam_751780_forager,Forager,,,2019,released,action,PC,steamdb,steam:751780,https://steamcdn-a.akamaihd.net/steam/apps/751780/header.jpg,Publisher: Humble Bundle
steam_568570_force_of_nature,Force of Nature,,,2016,released,action,PC,steamdb,steam:568570,https://steamcdn-a.akamaihd.net/steam/apps/568570/header.jpg,Publisher: A.Y.std | Tags: Crafting; Survival; Open World; Sandbox
steam_461910_forge_of_gods_rpg,Forge of Gods (RPG),,,2016,released,free_to_play,PC,steamdb,steam:461910,https://steamcdn-a.akamaihd.net/steam/apps/461910/header.jpg,Publisher: Panoramik Inc | Tags: Free to Play; Strategy; RPG; Massively Multiplayer
steam_542050_forgotton_anne,Forgotton Anne,,,2018,released,action,PC,steamdb,steam:542050,https://steamcdn-a.akamaihd.net/steam/apps/542050/header.jpg,Publisher: Square Enix | Tags: Adventure; Indie; Action; Casual
steam_334210_fortified,Fortified,,,2016,released,action,PC,steamdb,steam:334210,https://steamcdn-a.akamaihd.net/steam/apps/334210/header.jpg,Publisher: Clapfoot | Tags: Action; Indie; Strategy; Co-op
steam_410900_forts,Forts,,,2017,released,action,PC,steamdb,steam:410900,https://steamcdn-a.akamaihd.net/steam/apps/410900/header.jpg,Publisher: EarthWork Games | Tags: Strategy; Base-Building; Action; Multiplayer
steam_690830_foundation,Foundation,,,2019,released,indie,PC,steamdb,steam:690830,https://steamcdn-a.akamaihd.net/steam/apps/690830/header.jpg,Publisher: Polymorph Games
steam_362680_fran_bow,Fran Bow,,,2015,released,adventure,PC,steamdb,steam:362680,https://steamcdn-a.akamaihd.net/steam/apps/362680/header.jpg,Publisher: Killmonday Games AB | Tags: Psychological Horror; Story Rich; Point & Click; Horror
steam_738060_freddy_fazbear_s_pizzeria_simulator,Freddy Fazbear's Pizzeria Simulator,,,2017,released,free_to_play,PC,steamdb,steam:738060,https://steamcdn-a.akamaihd.net/steam/apps/738060/header.jpg,Publisher: Scott Cawthon | Tags: Free to Play; Horror; Singleplayer; Survival Horror
steam_487220_freebie,Freebie,,,2016,released,casual,PC,steamdb,steam:487220,https://steamcdn-a.akamaihd.net/steam/apps/487220/header.jpg,Publisher: Back To Basics Gaming | Tags: Casual; Indie
steam_248310_freedom_planet,Freedom Planet,,,2014,released,action,PC,steamdb,steam:248310,https://steamcdn-a.akamaihd.net/steam/apps/248310/header.jpg,Publisher: GalaxyTrail | Tags: Platformer; Action; Female Protagonist; Great Soundtrack
steam_773951_freeman_guerrilla_warfare,Freeman: Guerrilla Warfare,,,2019,released,action,PC,steamdb,steam:773951,https://steamcdn-a.akamaihd.net/steam/apps/773951/header.jpg,Publisher: KK Softworks | Tags: Early Access; Strategy; FPS; Indie
steam_339610_freestyle_2_street_basketball,Freestyle 2: Street Basketball,,,2015,released,action,PC,steamdb,steam:339610,https://steamcdn-a.akamaihd.net/steam/apps/339610/header.jpg,Publisher: JOYCITY | Tags: Free to Play; Basketball; Sports; Multiplayer
