asset_id,game_id,title,source_type,source_ref,cover_path,resolved_image_url,download_status,notes
GCA004,final_fantasy_crystal_chronicles,Final Fantasy Crystal Chronicles,seed_from_franchise_cover,FFM015,/covers/final-fantasy/FFM015.jpg,"https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/store/software/switch/70010000027419/a138045cd1ef99d67758093e43de4a697591ef26a898e564d4dc2df08a8260b2",downloaded,Seeded from final_fantasy_master FFM015.
GCA002,final_fantasy_ix,Final Fantasy IX,seed_from_franchise_cover,FFM010,/covers/final-fantasy/FFM010.jpg,https://upload.wikimedia.org/wikipedia/en/5/51/Ffixbox.jpg,downloaded,Seeded from final_fantasy_master FFM010.
GCA001,final_fantasy_vii_original,Final Fantasy VII,ggapp_export,https://ggapp.io/games/RNCt8J/final-fantasy-vii,/covers/games/final_fantasy_vii_original.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1JOQ3Q4Si9jYzhjYzBmNS02ZjMyLTQzZTMtOGI4NS03NzU0YWE3NThmMzMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Matched from GG App export by normalized title reference (https://ggapp.io/games/RNCt8J/final-fantasy-vii).
GCA016,final_fantasy_vii_rebirth,Final Fantasy VII Rebirth,seed_from_franchise_cover,FFM078,/covers/final-fantasy/FFM078.png,https://upload.wikimedia.org/wikipedia/en/7/75/Boxart_for_Final_Fantasy_VII_Rebirth.png,downloaded,Seeded from final_fantasy_master FFM078.
GCA012,final_fantasy_vii_remake,Final Fantasy VII Remake,ggapp_export,https://ggapp.io/games/D8Kpfc/final-fantasy-vii-remake,/covers/games/final_fantasy_vii_remake.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0Q4S3BmYy8zOGU2MzViMi0xNmNlLTQ1ZmUtOTk3Yi1mOTcwMzdmNWQ0ZjUucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/D8Kpfc/final-fantasy-vii-remake).
GCA013,final_fantasy_vii_remake_intergrade,Final Fantasy VII Remake Intergrade,seed_from_franchise_cover,FFM071,/covers/final-fantasy/FFM071.png,https://upload.wikimedia.org/wikipedia/en/c/ce/FFVIIRemake.png,downloaded,Seeded from final_fantasy_master FFM071.
GCA335,final_fantasy_vii_remake_episode_intermission,Final Fantasy VII Remake: EPISODE INTERmission,ggapp_export,https://ggapp.io/games/FJLL3f/final-fantasy-vii-remake-episode-intermission,/covers/games/final_fantasy_vii_remake_episode_intermission.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0ZKTEwzZi9lZDhlZTQ3YS0xMjhkLTQ2MjItYWM3MC1kMzgxOGZkYTk2M2YucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/FJLL3f/final-fantasy-vii-remake-episode-intermission).
GCA003,final_fantasy_x,Final Fantasy X,seed_from_franchise_cover,FFM011,/covers/final-fantasy/FFM011.jpg,https://upload.wikimedia.org/wikipedia/en/a/a7/Ffxboxart.jpg,downloaded,Seeded from final_fantasy_master FFM011.
GCA005,final_fantasy_xii,Final Fantasy XII,ggapp_export,https://ggapp.io/games/uCNHMJ/final-fantasy-xii,/covers/games/final_fantasy_xii.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL3VDTkhNSi82MGNmODhmMi0zOWJhLTQ2NjAtYWZhMi02M2FiMDlmNTgwNzQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/uCNHMJ/final-fantasy-xii).
GCA008,final_fantasy_xiii,Final Fantasy XIII,ggapp_export,https://ggapp.io/games/ZcKjSM/final-fantasy-r-xiii,/covers/games/final_fantasy_xiii.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1pjS2pTTS9lNDBjMTY2Zi04ZWFhLTQ5ZjMtOGZmNy1hODI3NTkwOWUxYzAuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Matched from GG App export by normalized title reference (https://ggapp.io/games/ZcKjSM/final-fantasy-r-xiii).
GCA009,final_fantasy_xiii_2,Final Fantasy XIII-2,ggapp_export,https://ggapp.io/games/qOzanF/final-fantasy-r-xiii-2,/covers/games/final_fantasy_xiii_2.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL3FPemFuRi9hODRjMDJhYS1kZjdmLTQ2Y2MtYjE2ZC1lYWM0MmU4NDVkNjUucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Matched from GG App export by normalized title reference (https://ggapp.io/games/qOzanF/final-fantasy-r-xiii-2).
GCA011,final_fantasy_xv,Final Fantasy XV,ggapp_export,https://ggapp.io/games/TPVB0N/final-fantasy-xv,/covers/games/final_fantasy_xv.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1RQVkIwTi9kMmU0YWI1Yi1lOTUxLTRjMGQtOGRjMC02YzAxYzFiYTIxMTQucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/TPVB0N/final-fantasy-xv).
GCA015,final_fantasy_xvi,Final Fantasy XVI,seed_from_franchise_cover,FFM076,/covers/final-fantasy/FFM076.png,https://upload.wikimedia.org/wikipedia/en/0/00/Final_Fantasy_XVI_cover_art.png,downloaded,Seeded from final_fantasy_master FFM076.
GCA117,fire_emblem_gba,Fire Emblem,wikipedia_search,,/covers/games/fire_emblem_gba.jpg,,downloaded,Auto-generated game cover row.
GCA135,fire_emblem_awakening,Fire Emblem Awakening,wikipedia_search,,/covers/games/fire_emblem_awakening.png,,downloaded,Auto-generated game cover row.
GCA136,fire_emblem_fates,Fire Emblem Fates,,,,,,Auto-generated game cover row.
GCA118,fire_emblem_the_sacred_stones,Fire Emblem: The Sacred Stones,wikipedia_search,,/covers/games/fire_emblem_the_sacred_stones.jpg,,downloaded,Auto-generated game cover row.
GCA075,fire_emblem_three_houses,Fire Emblem: Three Houses,ggapp_export,https://ggapp.io/games/K6lDr7/fire-emblem-three-houses,/covers/games/fire_emblem_three_houses.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0s2bERyNy8xYTNkMWYwMi0wYTJmLTQ2Y2ItYTE0Yi0zZTcwNmJiMzg4NGYucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/K6lDr7/fire-emblem-three-houses).
GCA283,florence,Florence,ggapp_export,https://ggapp.io/games/rMSkwG/florence,/covers/games/florence.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL3JNU2t3Ry80ZDY3MzdiZC1jZWIwLTRjNzItYjI3Ni1iMzI1MWZjZGQ4OWIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/rMSkwG/florence).
GCA299,front_mission_1st_remake,FRONT MISSION 1st: Remake,ggapp_export,https://ggapp.io/games/vcL0tO/front-mission-1st-remake,/covers/games/front_mission_1st_remake.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL3ZjTDB0Ty8zYTdmNGQ0NC1jN2ZjLTQyMTMtODI4OS1hNDE2NjVhMWI2YmEucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/vcL0tO/front-mission-1st-remake).
GCA183,fuga_melodies_of_steel,Fuga: Melodies of Steel,wikipedia_search,,/covers/games/fuga_melodies_of_steel.png,,downloaded,Auto-generated game cover row.
GCA184,fuga_melodies_of_steel_2,Fuga: Melodies of Steel 2,wikipedia_search,,/covers/games/fuga_melodies_of_steel_2.png,,downloaded,Auto-generated game cover row.
GCA246,gears_of_war,Gears of War,ggapp_export,https://ggapp.io/games/6uij3p/gears-of-war,/covers/games/gears_of_war.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzZ1aWozcC8yYjg2N2FkNy1hOGQ1LTQ5ZjktOThkYS00Yjk0ZDM0ZDQ1MmYucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/6uij3p/gears-of-war).
GCA247,gears_of_war_2,Gears of War 2,ggapp_export,https://ggapp.io/games/YSoVoB/gears-of-war-2,/covers/games/gears_of_war_2.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1lTb1ZvQi8wZjRhNGY1Yi1mZWYxLTQxNzEtODMxMi0wMDEwMzU4NTczZmEucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/YSoVoB/gears-of-war-2).
GCA248,gears_of_war_3,Gears of War 3,ggapp_export,https://ggapp.io/games/KUszyU/gears-of-war-3,/covers/games/gears_of_war_3.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0tVc3p5VS80OTA4N2NjZS05N2VlLTQwYzctYmQ5Zi01OTA0OGI2MDY5NDcucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/KUszyU/gears-of-war-3).
GCA289,gears_of_war_4,Gears of War 4,ggapp_export,https://ggapp.io/games/9UptTR/gears-of-war-4,/covers/games/gears_of_war_4.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzlVcHRUUi9hN2VhNTYxNS0wOTI2LTRkYzEtOWU3Zi1kODFmNTVmZjIwMzkucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/9UptTR/gears-of-war-4).
GCA260,gears_of_war_judgment,Gears of War: Judgment,ggapp_export,https://ggapp.io/games/c8o3sJ/gears-of-war-judgment,/covers/games/gears_of_war_judgment.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2M4bzNzSi8yNzFkODkwYy04MDc2LTQ5MWQtOTgzYS01ZTRkOWVjYmEyYTQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/c8o3sJ/gears-of-war-judgment).
GCA125,ghost_trick,Ghost Trick,wikipedia_search,,/covers/games/ghost_trick.jpg,,downloaded,Auto-generated game cover row.
GCA334,god_of_war,God of War,ggapp_export,https://ggapp.io/games/HH0sI1/god-of-war,/covers/games/god_of_war.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0hIMHNJMS8wYWE4ZWI2NS1kNzhmLTRiMGEtYTVmMC02NDUyNGNhZGYxOWIucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/HH0sI1/god-of-war).
GCA332,god_of_war_ii,God of War II,ggapp_export,https://ggapp.io/games/W5iqPY/god-of-war-ii,/covers/games/god_of_war_ii.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1c1aXFQWS9lMjM0YjgyZS0zMWM0LTQ0YTMtYjQ0Zi0wZjM0NDJkOGI3ZGYucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/W5iqPY/god-of-war-ii).
GCA331,god_of_war_iii,God of War III,ggapp_export,https://ggapp.io/games/FURmwe/god-of-war-iii,/covers/games/god_of_war_iii.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0ZVUm13ZS9kNDQ2MTY3ZC05MGNkLTRmNzUtYmU2OS1mZDFiOGExMjI4OTkuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/FURmwe/god-of-war-iii).
GCA333,god_of_war_chains_of_olympus,God of War: Chains of Olympus,ggapp_export,https://ggapp.io/games/tDMp06/god-of-war-chains-of-olympus,/covers/games/god_of_war_chains_of_olympus.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL3RETXAwNi82MDc1NjJhNS00YTk0LTQ1NGYtODBmNi0wZTcyNTVkZWJiNTIucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/tDMp06/god-of-war-chains-of-olympus).
GCA115,golden_sun,Golden Sun,wikipedia_search,,/covers/games/golden_sun.jpg,,downloaded,Auto-generated game cover row.
GCA116,golden_sun_the_lost_age,Golden Sun: The Lost Age,wikipedia_search,,/covers/games/golden_sun_the_lost_age.jpg,,downloaded,Auto-generated game cover row.
GCA064,grapple_dog,Grapple Dog,ggapp_export,https://ggapp.io/games/2lW2Nc/grapple-dog,/covers/games/grapple_dog.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzJsVzJOYy9mZmM3ZDI4ZS05NzM3LTRlMzItYmUwNi1iY2JlNWE1ZjU1NTYucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/2lW2Nc/grapple-dog).
GCA200,guacamelee,Guacamelee!,,,,,,Auto-generated game cover row.
GCA201,guacamelee_2,Guacamelee! 2,wikipedia_search,,/covers/games/guacamelee_2.jpg,,downloaded,Auto-generated game cover row.
GCA162,hades,Hades,ggapp_export,https://ggapp.io/games/ZvHR7z/hades,/covers/games/hades.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1p2SFI3ei9kMDdhYjA5Mi1lZjU3LTQ4MDEtYmQ1NS02OTg1YjhmZWJhZGMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/ZvHR7z/hades).
GCA152,half_minute_hero,Half-Minute Hero,wikipedia_search,,/covers/games/half_minute_hero.png,,downloaded,Auto-generated game cover row.
GCA054,heavy_rain,Heavy Rain,ggapp_export,https://ggapp.io/games/Umk8v7/heavy-rain,/covers/games/heavy_rain.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1Vtazh2Ny81NTVmYmYzOS1iOWQyLTQ0MzUtYjFiOS1kOGY4OWU2ODRhNDEucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/Umk8v7/heavy-rain).
GCA114,hi_fi_rush,Hi-Fi Rush,wikipedia_search,,/covers/games/hi_fi_rush.jpg,,downloaded,Auto-generated game cover row.
GCA108,hollow_knight,Hollow Knight,ggapp_export,https://ggapp.io/games/4h8c07/hollow-knight,/covers/games/hollow_knight.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzRoOGMwNy8xMDBlMDJjYi1mMTM0LTQ1NjgtOGY3OS00MzUyYjI2MmM3YTEuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/4h8c07/hollow-knight).
GCA132,hotel_dusk_room_215,Hotel Dusk: Room 215,,,,,,Auto-generated game cover row.
GCA040,ico,ICO,ggapp_export,https://ggapp.io/games/ZZXv3S/ico,/covers/games/ico.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1paWHYzUy83NmZmYWMzNy0xMjIwLTQ3MDYtOWU1NC1kMmIxN2QwZDAzMjQucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Matched from GG App export by normalized title reference (https://ggapp.io/games/ZZXv3S/ico).
GCA174,infinite_undiscovery,Infinite Undiscovery,wikipedia_search,,/covers/games/infinite_undiscovery.jpg,,downloaded,Auto-generated game cover row.
GCA301,injustice_2,Injustice 2,ggapp_export,https://ggapp.io/games/rz5O93/injustice-2,/covers/games/injustice_2.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL3J6NU85My8zZjg2ZTRhMS02YWNlLTQ1MjYtYWE3Zi0wMGJhNzRjMzg0NTEucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/rz5O93/injustice-2).
GCA305,injustice_gods_among_us,Injustice: Gods Among Us,ggapp_export,https://ggapp.io/games/Fl0Gis/injustice-gods-among-us,/covers/games/injustice_gods_among_us.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0ZsMEdpcy9kOGE1Zjk2OS02ZDY3LTRiZDAtOTc0NS04NGM0YmY4YzdjN2YucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/Fl0Gis/injustice-gods-among-us).
GCA164,inscryption,Inscryption,,,,,,Auto-generated game cover row.
GCA170,into_the_breach,Into the Breach,,,,,,Auto-generated game cover row.
GCA143,jeanne_darc,Jeanne d'Arc,wikipedia_search,,/covers/games/jeanne_darc.jpg,,downloaded,Auto-generated game cover row.
GCA065,john_wick_hex,John Wick Hex,ggapp_export,https://ggapp.io/games/tMjPbr/john-wick-hex,/covers/games/john_wick_hex.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL3RNalBici80YjE1ZTc5ZS0wYWY0LTQwYmQtODNlZC04N2I4ZGI4NDI3ZTcuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/tMjPbr/john-wick-hex).
GCA285,katana_zero,Katana ZERO,ggapp_export,https://ggapp.io/games/TRmbgU/katana-zero,/covers/games/katana_zero.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1RSbWJnVS80ODM3OTlkNC0zODhlLTQyZWMtODcxMy1iM2Y5YzhiOTI1ZjkuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/TRmbgU/katana-zero).
GCA138,kid_icarus_uprising,Kid Icarus: Uprising,wikipedia_search,,/covers/games/kid_icarus_uprising.jpg,,downloaded,Auto-generated game cover row.
